request_id,requester_role,clearance_level,device_managed,device_posture_score,mfa_passed,source_zone,target_zone,target_sensitivity,access_type,off_hours,change_ticket
REQ-000396,contractor,3,1,69,1,corporate,corporate,2,read,0,0
REQ-000397,admin,3,1,90,1,guest,restricted,3,write,0,0
REQ-000398,engineer,4,1,68,1,corporate,corporate,3,read,1,0
REQ-000399,analyst,4,1,58,1,corporate,corporate,2,admin,0,0
REQ-000400,analyst,3,1,79,1,vpn,corporate,2,write,1,1
REQ-000401,engineer,4,1,86,1,vpn,corporate,2,read,0,1
REQ-000402,admin,3,1,99,1,corporate,corporate,3,write,0,0
REQ-000403,engineer,3,1,95,1,guest,corporate,4,write,0,0
REQ-000404,analyst,2,1,88,0,vpn,ot_network,2,write,0,1
REQ-000405,engineer,3,1,87,1,guest,corporate,3,admin,0,0
REQ-000406,analyst,1,1,77,1,vpn,ot_network,1,read,0,1
REQ-000407,admin,2,1,95,1,corporate,ot_network,1,admin,0,0
REQ-000408,analyst,2,0,96,1,corporate,corporate,2,write,0,0
REQ-000409,contractor,2,1,68,1,vpn,restricted,1,write,1,0
REQ-000410,admin,2,0,76,1,vpn,corporate,4,read,0,0
REQ-000411,analyst,4,1,57,1,vpn,ot_network,3,read,0,1
REQ-000412,contractor,2,1,98,1,corporate,corporate,1,write,0,1
REQ-000413,admin,4,1,63,1,corporate,restricted,1,write,0,1
REQ-000414,engineer,2,1,85,1,corporate,corporate,3,read,0,1
REQ-000415,admin,3,1,74,1,vpn,corporate,1,write,0,1
REQ-000416,engineer,4,1,95,1,vpn,corporate,4,write,0,1
REQ-000417,admin,2,1,63,0,vpn,corporate,1,write,0,1
REQ-000418,contractor,2,1,94,1,corporate,corporate,4,admin,0,0
REQ-000419,engineer,2,0,85,1,corporate,ot_network,1,write,1,0
REQ-000420,contractor,2,1,76,0,corporate,corporate,2,read,0,0
REQ-000421,admin,1,1,55,1,corporate,corporate,1,write,1,0
REQ-000422,contractor,3,1,93,1,corporate,ot_network,4,admin,0,0
REQ-000423,analyst,2,1,84,1,corporate,ot_network,2,write,0,0
REQ-000424,admin,4,1,81,1,corporate,ot_network,3,write,0,1
REQ-000425,analyst,2,1,94,0,guest,restricted,2,read,0,0
REQ-000426,engineer,3,0,82,1,guest,restricted,1,read,0,1
REQ-000427,admin,1,1,61,1,vpn,corporate,4,read,1,0
REQ-000428,engineer,2,1,92,0,corporate,ot_network,3,read,0,1
REQ-000429,analyst,2,1,70,0,corporate,corporate,2,read,1,1
REQ-000430,analyst,3,1,64,1,corporate,corporate,2,write,0,0
REQ-000431,admin,1,0,81,0,vpn,restricted,3,write,0,0
REQ-000432,contractor,2,1,81,1,vpn,corporate,3,admin,0,0
REQ-000433,engineer,4,1,67,1,vpn,corporate,1,read,0,0
REQ-000434,contractor,4,1,93,1,guest,corporate,4,write,0,0
REQ-000435,engineer,2,1,78,0,corporate,corporate,1,read,0,1
REQ-000436,engineer,3,1,88,1,corporate,corporate,2,read,0,1
REQ-000437,contractor,3,1,88,0,guest,ot_network,1,read,0,1
REQ-000438,contractor,2,1,65,1,corporate,ot_network,1,read,1,0
REQ-000439,admin,3,1,100,0,corporate,corporate,3,write,0,1
REQ-000440,contractor,3,1,64,0,corporate,corporate,2,read,0,1
REQ-000441,admin,3,1,82,1,corporate,ot_network,2,write,0,0
REQ-000442,analyst,2,1,83,1,vpn,corporate,1,read,1,1
REQ-000443,contractor,4,1,99,1,vpn,corporate,1,read,1,1
REQ-000444,analyst,1,1,56,0,corporate,corporate,1,write,0,1
REQ-000445,analyst,4,1,82,1,vpn,corporate,4,read,0,0
REQ-000446,contractor,2,0,64,1,vpn,corporate,2,write,1,1
REQ-000447,admin,1,1,60,1,corporate,ot_network,1,write,0,1
REQ-000448,admin,4,1,94,1,corporate,corporate,2,admin,1,0
REQ-000449,admin,4,1,69,0,corporate,corporate,2,read,0,1
REQ-000450,admin,2,1,89,1,vpn,ot_network,3,write,0,0
REQ-000451,analyst,3,0,95,1,corporate,ot_network,1,write,1,0
REQ-000452,admin,2,1,98,1,corporate,corporate,4,write,0,0
REQ-000453,contractor,1,1,57,1,corporate,corporate,2,read,1,0
REQ-000454,engineer,3,0,97,0,guest,restricted,1,admin,0,0
REQ-000455,contractor,3,1,65,1,guest,ot_network,4,write,1,0
REQ-000456,engineer,3,0,80,1,corporate,ot_network,3,write,0,1
REQ-000457,admin,3,1,91,0,corporate,ot_network,1,read,0,0
REQ-000458,contractor,2,1,82,1,vpn,corporate,3,read,0,0
REQ-000459,contractor,2,1,60,1,corporate,restricted,1,admin,0,0
REQ-000460,admin,3,1,72,0,guest,corporate,2,read,0,0
REQ-000461,engineer,3,0,86,1,corporate,corporate,1,admin,0,1
REQ-000462,analyst,4,1,90,1,vpn,corporate,2,write,0,1
REQ-000463,admin,3,0,95,0,vpn,corporate,3,read,0,1
REQ-000464,contractor,3,1,97,1,vpn,ot_network,1,read,0,1
REQ-000465,admin,2,1,61,0,guest,corporate,2,write,0,1
REQ-000466,admin,4,1,73,1,guest,corporate,2,write,1,0
REQ-000467,admin,2,1,58,1,vpn,corporate,2,write,0,1
REQ-000468,admin,3,1,89,1,guest,restricted,1,read,0,1
REQ-000469,admin,3,1,63,0,corporate,restricted,1,write,1,0
REQ-000470,contractor,4,1,100,1,corporate,restricted,1,write,0,1
REQ-000471,admin,2,1,66,1,corporate,corporate,1,write,1,0
REQ-000472,analyst,1,1,92,1,vpn,corporate,3,write,0,1
REQ-000473,engineer,1,1,87,1,guest,corporate,2,write,1,0
REQ-000474,engineer,3,0,60,1,corporate,ot_network,3,read,0,0
REQ-000475,admin,1,1,93,0,vpn,corporate,1,read,1,1
REQ-000476,engineer,4,1,83,1,guest,restricted,2,read,0,0
REQ-000477,analyst,2,1,98,0,corporate,restricted,2,write,0,0
REQ-000478,engineer,3,1,89,0,guest,corporate,2,write,1,0
REQ-000479,engineer,1,1,87,0,corporate,ot_network,4,admin,0,1
REQ-000480,admin,3,1,68,1,corporate,corporate,4,admin,0,1
REQ-000481,contractor,2,1,73,1,corporate,ot_network,3,read,0,0
REQ-000482,engineer,1,1,79,1,corporate,ot_network,2,read,1,0
REQ-000483,engineer,1,1,72,0,corporate,corporate,1,write,0,0
REQ-000484,contractor,1,1,67,1,vpn,ot_network,2,read,0,0
REQ-000485,contractor,1,1,78,1,vpn,corporate,2,read,0,0
REQ-000486,contractor,2,0,70,1,corporate,corporate,4,read,0,0
REQ-000487,admin,4,1,84,1,corporate,corporate,4,write,0,0
REQ-000488,engineer,1,1,64,1,corporate,ot_network,2,write,0,0
REQ-000489,engineer,3,1,66,1,guest,corporate,4,write,0,0
REQ-000490,analyst,4,1,55,0,vpn,corporate,2,write,1,0
REQ-000491,engineer,3,1,79,1,guest,ot_network,2,write,0,0
REQ-000492,engineer,4,0,89,0,guest,corporate,4,read,1,1
REQ-000493,admin,3,1,60,1,corporate,corporate,2,read,1,1
REQ-000494,admin,1,1,86,1,vpn,ot_network,2,read,0,0
REQ-000495,contractor,1,1,85,1,corporate,corporate,1,admin,0,1
REQ-000496,analyst,4,1,86,0,corporate,corporate,1,read,0,0
REQ-000497,engineer,3,1,82,1,corporate,ot_network,3,read,0,1
REQ-000498,contractor,4,1,88,0,vpn,corporate,1,write,0,0
REQ-000499,admin,4,1,92,1,corporate,ot_network,1,write,1,1
REQ-000500,contractor,3,1,78,0,corporate,ot_network,1,write,1,0
REQ-000501,contractor,3,1,98,1,corporate,corporate,3,read,1,0
REQ-000502,admin,3,0,64,1,corporate,corporate,1,write,1,0
REQ-000503,admin,2,1,79,1,corporate,corporate,1,read,0,0
REQ-000504,analyst,4,1,90,1,corporate,corporate,1,read,0,0
REQ-000505,engineer,4,1,88,1,vpn,restricted,2,write,0,0
REQ-000506,engineer,2,1,75,1,vpn,corporate,1,admin,0,0
REQ-000507,engineer,4,1,74,1,vpn,corporate,2,read,1,0
REQ-000508,analyst,1,1,82,1,corporate,corporate,3,read,0,0
REQ-000509,admin,2,1,75,0,corporate,corporate,4,read,1,1
REQ-000510,admin,1,1,91,1,vpn,ot_network,2,admin,1,1
REQ-000511,analyst,4,1,57,1,vpn,restricted,1,read,0,1
REQ-000512,admin,1,1,64,1,corporate,corporate,2,read,0,0
REQ-000513,engineer,3,1,93,1,vpn,corporate,2,read,0,0
REQ-000514,admin,4,1,79,1,corporate,corporate,2,admin,0,0
REQ-000515,admin,3,1,84,1,vpn,ot_network,2,write,0,1
REQ-000516,contractor,2,1,85,1,guest,corporate,2,admin,0,0
REQ-000517,admin,3,1,72,1,corporate,corporate,2,read,0,0
REQ-000518,admin,1,1,55,1,corporate,corporate,1,read,0,0
REQ-000519,analyst,4,1,96,1,vpn,ot_network,1,read,0,0
REQ-000520,analyst,2,0,92,0,corporate,restricted,2,read,0,0
REQ-000521,analyst,3,1,93,0,corporate,ot_network,3,write,0,1
REQ-000522,engineer,4,1,93,0,vpn,ot_network,2,read,0,0
REQ-000523,contractor,4,1,95,1,vpn,corporate,1,read,0,0
REQ-000524,analyst,3,1,91,1,vpn,restricted,2,admin,1,1
REQ-000525,contractor,2,1,96,1,guest,corporate,1,write,0,1
REQ-000526,analyst,1,1,94,1,vpn,corporate,2,read,1,1
REQ-000527,contractor,2,1,68,0,corporate,corporate,2,read,1,0
REQ-000528,contractor,2,1,73,1,vpn,restricted,2,read,0,0
REQ-000529,analyst,4,1,79,1,corporate,corporate,1,read,0,1
REQ-000530,admin,2,1,61,1,vpn,ot_network,3,write,0,0
REQ-000531,admin,2,1,76,1,corporate,restricted,3,write,0,0
REQ-000532,analyst,1,1,86,1,guest,corporate,2,admin,0,0
REQ-000533,analyst,3,1,96,1,corporate,corporate,2,read,0,0
REQ-000534,contractor,4,1,73,1,vpn,ot_network,2,read,0,0
REQ-000535,engineer,3,1,57,1,vpn,ot_network,1,read,0,1
REQ-000536,admin,3,1,71,1,corporate,corporate,2,write,0,0
REQ-000537,analyst,3,1,73,1,corporate,corporate,1,admin,0,0
REQ-000538,analyst,2,1,91,1,vpn,corporate,3,read,0,0
REQ-000539,admin,3,0,81,1,corporate,corporate,3,write,0,0
REQ-000540,analyst,1,0,100,1,vpn,ot_network,1,write,0,0
REQ-000541,contractor,4,1,94,1,corporate,corporate,1,admin,0,0
REQ-000542,analyst,2,1,81,1,vpn,restricted,1,read,0,0
REQ-000543,engineer,3,1,98,1,corporate,corporate,1,write,0,1
REQ-000544,admin,4,1,82,1,vpn,restricted,1,write,0,1
REQ-000545,analyst,2,1,82,1,guest,corporate,4,write,0,1
REQ-000546,analyst,3,1,86,1,corporate,restricted,3,write,0,1
REQ-000547,engineer,3,1,85,0,guest,corporate,4,read,0,1
REQ-000548,engineer,4,1,94,0,corporate,ot_network,3,write,1,0
REQ-000549,contractor,3,1,67,0,corporate,corporate,4,read,0,0
REQ-000550,engineer,4,1,63,1,corporate,restricted,3,write,0,1
REQ-000551,contractor,4,1,67,1,guest,ot_network,2,read,1,1
REQ-000552,contractor,4,1,68,1,corporate,restricted,1,admin,0,0
REQ-000553,engineer,3,1,85,1,vpn,corporate,1,read,0,1
REQ-000554,admin,3,1,93,1,vpn,corporate,2,read,0,1
REQ-000555,engineer,4,0,87,1,corporate,corporate,3,read,1,1
REQ-000556,admin,2,1,62,1,vpn,restricted,3,write,0,1
REQ-000557,admin,2,1,94,1,vpn,corporate,2,write,0,0
REQ-000558,analyst,4,1,74,1,guest,corporate,1,write,0,0
REQ-000559,admin,1,1,97,0,guest,ot_network,1,read,1,0
REQ-000560,admin,3,1,64,1,corporate,corporate,2,admin,1,0
REQ-000561,engineer,2,1,83,0,corporate,ot_network,2,write,0,1
REQ-000562,analyst,3,1,69,1,guest,restricted,1,read,0,0
REQ-000563,analyst,4,0,61,1,corporate,corporate,1,read,0,1
REQ-000564,contractor,2,0,95,1,vpn,corporate,3,write,0,1
REQ-000565,admin,1,1,57,0,vpn,corporate,3,write,1,1
REQ-000566,analyst,2,1,70,1,vpn,restricted,1,admin,0,0
REQ-000567,contractor,1,1,56,0,corporate,ot_network,1,read,1,1
REQ-000568,engineer,3,1,84,1,corporate,ot_network,1,read,0,1
REQ-000569,engineer,3,1,96,0,corporate,restricted,1,write,0,0
REQ-000570,engineer,1,1,71,0,corporate,corporate,2,admin,0,1
REQ-000571,analyst,4,1,60,1,corporate,corporate,1,write,1,1
REQ-000572,analyst,3,1,58,1,corporate,corporate,2,read,0,1
REQ-000573,engineer,1,1,55,1,corporate,ot_network,1,write,0,0
REQ-000574,admin,1,1,59,1,corporate,restricted,3,write,0,1
REQ-000575,engineer,4,1,94,1,vpn,corporate,3,write,1,0
REQ-000576,analyst,2,1,90,1,vpn,ot_network,3,read,0,0
REQ-000577,engineer,2,0,72,1,vpn,corporate,3,admin,0,1
REQ-000578,admin,1,0,69,1,corporate,corporate,1,write,0,0
REQ-000579,engineer,1,0,83,1,corporate,ot_network,2,read,0,1
REQ-000580,analyst,2,1,70,1,vpn,corporate,3,write,1,1
REQ-000581,analyst,2,1,63,1,corporate,restricted,4,read,1,0
REQ-000582,analyst,4,1,57,0,corporate,corporate,3,read,1,0
REQ-000583,admin,3,1,82,0,corporate,restricted,3,read,1,0
REQ-000584,engineer,4,0,61,1,corporate,ot_network,2,admin,1,1
REQ-000585,analyst,3,1,87,1,guest,corporate,1,write,1,1
REQ-000586,engineer,3,1,74,0,guest,ot_network,1,read,0,0
REQ-000587,analyst,1,1,71,1,guest,corporate,3,read,0,1
REQ-000588,admin,1,1,58,1,corporate,ot_network,2,read,0,0
REQ-000589,analyst,4,1,92,1,guest,corporate,4,read,1,1
REQ-000590,engineer,2,1,56,1,corporate,ot_network,1,write,0,1
REQ-000591,admin,4,1,64,0,corporate,ot_network,1,write,1,0
REQ-000592,analyst,3,1,76,1,corporate,corporate,4,read,1,0
REQ-000593,contractor,2,1,98,1,vpn,corporate,2,write,0,1
REQ-000594,engineer,4,1,99,1,corporate,corporate,3,write,0,0
REQ-000595,admin,2,1,67,1,corporate,corporate,2,read,1,1
REQ-000596,analyst,4,1,71,0,corporate,ot_network,1,write,0,1
REQ-000597,analyst,4,1,60,1,corporate,corporate,1,read,1,1
REQ-000598,engineer,2,1,87,1,corporate,corporate,1,admin,0,1
REQ-000599,engineer,2,1,92,1,corporate,ot_network,3,read,0,0
REQ-000600,admin,2,1,62,1,corporate,corporate,1,admin,1,1
REQ-000601,analyst,3,1,87,1,corporate,restricted,2,write,0,1
REQ-000602,contractor,1,0,68,1,vpn,restricted,2,read,1,1
REQ-000603,contractor,2,0,95,1,vpn,corporate,2,write,1,1
REQ-000604,analyst,1,1,59,1,guest,corporate,4,read,0,0
REQ-000605,engineer,2,1,59,1,vpn,ot_network,1,admin,0,0
REQ-000606,contractor,3,1,89,1,corporate,corporate,1,read,1,0
REQ-000607,analyst,4,1,75,1,vpn,corporate,2,read,1,0
REQ-000608,engineer,3,1,100,1,corporate,corporate,1,admin,1,0
REQ-000609,admin,1,1,93,1,corporate,ot_network,3,read,0,0
REQ-000610,analyst,2,1,76,1,vpn,corporate,3,write,0,0
REQ-000611,engineer,3,1,90,1,corporate,corporate,4,write,1,0
REQ-000612,admin,1,1,79,1,corporate,ot_network,1,write,0,0
REQ-000613,engineer,4,1,66,0,corporate,corporate,3,read,0,1
REQ-000614,contractor,2,1,86,1,corporate,ot_network,1,write,0,0
REQ-000615,engineer,1,0,79,1,corporate,corporate,3,write,0,1
REQ-000616,analyst,3,1,68,1,corporate,corporate,2,admin,1,1
REQ-000617,admin,1,0,59,1,vpn,ot_network,4,write,0,1
REQ-000618,engineer,2,1,67,1,corporate,corporate,1,read,0,0
REQ-000619,engineer,3,0,61,1,vpn,ot_network,3,read,0,0
REQ-000620,admin,3,0,94,1,corporate,ot_network,4,write,0,1
REQ-000621,analyst,4,1,89,1,guest,ot_network,3,write,0,0
REQ-000622,admin,4,1,93,1,vpn,ot_network,3,read,0,1
REQ-000623,admin,3,1,98,1,vpn,corporate,2,read,0,1
REQ-000624,analyst,1,1,65,0,vpn,corporate,4,admin,0,0
REQ-000625,analyst,3,1,100,1,corporate,corporate,3,read,1,0
REQ-000626,admin,4,1,85,0,vpn,restricted,2,read,0,1
REQ-000627,contractor,4,1,93,1,corporate,corporate,3,read,0,1
REQ-000628,analyst,4,1,71,1,guest,restricted,1,read,0,1
REQ-000629,analyst,2,1,92,0,corporate,corporate,4,admin,0,0
REQ-000630,engineer,3,1,70,1,corporate,corporate,1,read,1,1
REQ-000631,analyst,4,1,77,1,vpn,corporate,3,write,1,1
REQ-000632,analyst,1,1,57,1,corporate,ot_network,2,write,0,0
REQ-000633,analyst,3,1,61,0,vpn,corporate,1,write,0,1
REQ-000634,contractor,3,1,88,1,vpn,corporate,3,read,0,0
REQ-000635,contractor,4,0,75,0,vpn,corporate,1,read,1,0
REQ-000636,analyst,2,1,76,1,guest,corporate,3,write,0,1
REQ-000637,contractor,4,1,71,1,corporate,corporate,2,write,0,0
REQ-000638,admin,4,1,81,1,corporate,ot_network,3,write,0,1
REQ-000639,admin,1,0,93,1,corporate,corporate,2,read,0,0
REQ-000640,admin,3,1,100,0,corporate,corporate,1,write,0,1
REQ-000641,admin,2,1,81,1,vpn,corporate,2,read,0,1
REQ-000642,admin,4,1,95,1,vpn,corporate,1,read,0,0
REQ-000643,engineer,4,1,82,1,vpn,ot_network,2,write,0,0
REQ-000644,analyst,3,0,74,1,corporate,corporate,1,read,0,1
REQ-000645,contractor,4,1,56,1,guest,restricted,1,read,0,0
REQ-000646,contractor,3,1,65,1,corporate,corporate,1,read,0,0
REQ-000647,analyst,1,1,82,1,corporate,corporate,1,admin,0,0
REQ-000648,admin,3,1,68,1,corporate,ot_network,1,read,1,0
REQ-000649,engineer,2,0,59,1,vpn,corporate,4,admin,0,0
REQ-000650,engineer,3,1,89,1,vpn,restricted,3,read,0,1
REQ-000651,analyst,3,1,92,1,guest,corporate,3,write,0,0
REQ-000652,contractor,2,1,83,1,guest,corporate,4,read,0,1
REQ-000653,engineer,2,1,99,1,vpn,corporate,1,read,0,0
REQ-000654,admin,2,1,55,1,corporate,corporate,2,write,0,0
REQ-000655,analyst,2,1,79,1,corporate,corporate,1,read,1,1
REQ-000656,admin,2,1,75,1,vpn,restricted,4,write,0,1
REQ-000657,engineer,2,1,100,1,vpn,corporate,1,read,0,0
REQ-000658,analyst,4,1,75,0,corporate,ot_network,1,write,1,1
REQ-000659,analyst,1,1,99,1,corporate,corporate,3,write,0,1
REQ-000660,analyst,1,1,93,1,guest,restricted,1,read,1,1
REQ-000661,analyst,1,1,59,1,corporate,corporate,1,read,0,1
REQ-000662,engineer,3,1,57,1,corporate,corporate,3,write,0,0
REQ-000663,analyst,2,1,96,0,vpn,ot_network,2,write,0,1
REQ-000664,analyst,2,1,82,1,corporate,restricted,1,write,0,1
REQ-000665,engineer,1,0,72,1,corporate,corporate,1,read,0,0
REQ-000666,admin,3,1,87,1,guest,corporate,1,admin,0,1
REQ-000667,analyst,2,1,98,1,corporate,restricted,3,read,0,1
REQ-000668,contractor,4,1,99,1,guest,ot_network,3,read,1,1
REQ-000669,contractor,4,1,59,1,corporate,corporate,1,write,0,0
REQ-000670,analyst,2,0,100,1,vpn,ot_network,4,read,0,0
REQ-000671,contractor,3,0,75,1,vpn,corporate,1,read,1,1
REQ-000672,engineer,2,1,84,0,vpn,restricted,1,write,0,1
REQ-000673,contractor,1,1,94,1,corporate,ot_network,2,admin,1,0
REQ-000674,admin,3,1,76,1,corporate,ot_network,2,write,0,1
REQ-000675,engineer,3,1,70,0,corporate,ot_network,2,write,0,0
REQ-000676,contractor,2,1,55,1,corporate,corporate,1,write,0,0
REQ-000677,admin,2,1,76,1,vpn,restricted,1,write,0,0
REQ-000678,engineer,3,1,78,1,guest,corporate,1,write,0,1
REQ-000679,contractor,4,1,73,1,corporate,corporate,1,admin,0,1
REQ-000680,engineer,2,1,57,1,vpn,restricted,2,read,1,1
REQ-000681,contractor,4,1,61,0,guest,corporate,2,read,1,0
REQ-000682,analyst,2,1,83,1,guest,corporate,2,admin,0,0
REQ-000683,admin,3,1,60,0,corporate,corporate,4,admin,0,0
REQ-000684,contractor,4,1,94,1,vpn,corporate,3,write,0,1
REQ-000685,engineer,3,1,68,1,corporate,ot_network,4,read,1,0
REQ-000686,analyst,3,1,95,0,corporate,restricted,3,admin,0,1
REQ-000687,engineer,4,1,85,1,vpn,corporate,4,read,0,0
REQ-000688,engineer,4,0,61,0,vpn,corporate,1,read,0,0
REQ-000689,admin,4,1,81,1,vpn,corporate,1,admin,0,0
REQ-000690,engineer,3,1,56,1,corporate,corporate,1,read,0,0
REQ-000691,analyst,4,1,86,1,corporate,corporate,3,read,0,0
REQ-000692,engineer,1,1,66,1,corporate,corporate,1,read,0,1
REQ-000693,engineer,4,1,83,0,vpn,corporate,3,write,0,0
REQ-000694,contractor,2,1,88,1,corporate,corporate,2,read,0,0
REQ-000695,admin,3,1,80,1,corporate,corporate,3,read,0,1
REQ-000696,engineer,3,1,93,0,corporate,corporate,2,read,0,0
REQ-000697,admin,1,1,70,0,corporate,corporate,2,read,0,1
REQ-000698,engineer,3,1,99,1,vpn,corporate,1,admin,0,1
REQ-000699,analyst,2,1,85,1,vpn,corporate,2,read,0,0
REQ-000700,analyst,3,1,63,1,vpn,corporate,1,write,0,1
REQ-000701,analyst,4,1,62,1,guest,corporate,3,write,1,0
REQ-000702,engineer,2,1,59,0,vpn,corporate,4,write,0,1
REQ-000703,contractor,3,1,57,1,corporate,corporate,4,read,0,0
REQ-000704,analyst,4,1,88,0,guest,ot_network,2,read,0,0
REQ-000705,contractor,3,1,92,1,vpn,corporate,2,write,0,0
REQ-000706,admin,4,1,69,0,corporate,corporate,4,read,0,1
REQ-000707,engineer,2,0,63,1,vpn,corporate,3,write,1,0
REQ-000708,admin,4,1,92,1,vpn,ot_network,3,read,0,0
REQ-000709,admin,3,1,95,1,corporate,corporate,3,read,1,0
REQ-000710,analyst,2,1,68,0,corporate,ot_network,3,read,0,0
REQ-000711,contractor,1,1,88,1,corporate,restricted,1,admin,0,1
REQ-000712,analyst,3,1,56,0,vpn,corporate,1,read,1,0
REQ-000713,analyst,4,1,96,1,corporate,corporate,1,write,0,1
REQ-000714,engineer,4,1,63,0,corporate,corporate,4,read,1,1
REQ-000715,contractor,1,1,84,1,guest,corporate,3,admin,0,0
REQ-000716,contractor,2,1,98,1,guest,ot_network,1,read,0,1
REQ-000717,analyst,2,1,66,1,corporate,corporate,4,read,0,1
REQ-000718,contractor,3,1,63,0,corporate,ot_network,2,read,1,1
REQ-000719,admin,2,1,87,1,corporate,corporate,3,write,0,0
REQ-000720,contractor,2,1,83,1,guest,restricted,3,admin,0,1
REQ-000721,admin,4,1,90,0,corporate,corporate,3,admin,0,1
REQ-000722,contractor,3,1,64,0,vpn,corporate,4,read,0,0
REQ-000723,contractor,4,1,65,0,guest,ot_network,4,write,0,0
REQ-000724,analyst,2,1,88,1,guest,ot_network,2,read,0,0
REQ-000725,engineer,1,1,90,1,corporate,corporate,3,read,0,1
REQ-000726,engineer,3,1,83,1,guest,ot_network,1,read,1,1
REQ-000727,contractor,3,1,96,1,corporate,ot_network,3,read,1,1
REQ-000728,engineer,4,1,62,1,guest,restricted,3,read,1,0
REQ-000729,contractor,4,1,96,1,corporate,ot_network,2,read,0,1
REQ-000730,analyst,2,1,93,1,vpn,ot_network,4,write,0,0
REQ-000731,analyst,4,0,78,1,guest,corporate,3,write,1,0
REQ-000732,contractor,1,1,83,0,corporate,corporate,2,read,0,1
REQ-000733,analyst,1,1,75,1,corporate,corporate,2,write,0,0
REQ-000734,contractor,2,1,85,1,vpn,corporate,1,write,1,0
REQ-000735,contractor,4,1,88,1,vpn,corporate,3,read,0,0
REQ-000736,engineer,3,1,76,0,vpn,corporate,2,admin,0,0
REQ-000737,admin,4,1,90,1,vpn,corporate,1,read,0,1
REQ-000738,analyst,2,1,90,1,guest,restricted,1,read,1,0
REQ-000739,analyst,4,1,78,0,corporate,corporate,3,admin,0,0
REQ-000740,engineer,2,1,86,1,corporate,restricted,2,read,1,1
REQ-000741,engineer,4,1,99,0,corporate,corporate,2,write,0,0
REQ-000742,analyst,4,1,77,1,corporate,corporate,4,read,0,1
REQ-000743,analyst,4,1,89,1,corporate,restricted,1,read,0,0
REQ-000744,contractor,3,1,61,1,guest,corporate,3,write,0,1
REQ-000745,contractor,4,0,55,0,corporate,restricted,1,write,1,0
REQ-000746,admin,1,0,60,1,corporate,ot_network,4,admin,1,0
REQ-000747,analyst,2,1,65,1,vpn,corporate,3,admin,1,0
REQ-000748,analyst,3,1,66,0,vpn,corporate,1,read,0,0
REQ-000749,contractor,1,1,67,0,corporate,ot_network,4,write,0,0
REQ-000750,engineer,3,1,93,1,guest,corporate,4,admin,0,0
REQ-000751,analyst,4,1,83,1,vpn,corporate,4,admin,0,1
REQ-000752,analyst,1,1,69,0,vpn,corporate,3,read,0,1
REQ-000753,analyst,2,0,79,1,corporate,ot_network,3,admin,1,0
REQ-000754,engineer,3,1,66,0,corporate,ot_network,4,read,0,0
REQ-000755,contractor,4,1,84,0,guest,corporate,4,admin,0,1
REQ-000756,admin,2,1,69,1,corporate,corporate,1,write,0,1
REQ-000757,analyst,2,1,88,0,corporate,corporate,4,read,1,0
REQ-000758,contractor,3,1,98,0,corporate,corporate,2,read,0,1
REQ-000759,engineer,4,1,57,0,corporate,ot_network,2,read,1,1
REQ-000760,analyst,4,1,68,1,corporate,ot_network,4,read,0,0
REQ-000761,contractor,3,1,69,1,vpn,corporate,2,read,0,1
REQ-000762,analyst,3,1,99,1,guest,ot_network,2,read,0,1
REQ-000763,contractor,3,1,82,1,vpn,restricted,2,write,0,1
REQ-000764,analyst,3,1,64,1,vpn,corporate,2,read,0,0
REQ-000765,analyst,2,1,80,1,guest,corporate,1,read,0,0
REQ-000766,analyst,2,1,59,1,corporate,corporate,2,read,1,1
REQ-000767,analyst,3,1,88,1,corporate,ot_network,3,read,0,0
REQ-000768,contractor,3,1,66,1,corporate,ot_network,2,read,0,0
REQ-000769,contractor,2,1,65,1,guest,ot_network,1,read,0,0
REQ-000770,contractor,4,1,55,1,corporate,corporate,2,read,0,0
REQ-000771,engineer,3,1,71,1,vpn,corporate,2,read,1,0
REQ-000772,contractor,2,1,95,1,guest,corporate,2,read,0,1
REQ-000773,admin,1,1,64,1,guest,corporate,2,write,0,1
